,cod_cust_id,dt_fpy,atr_cust_age,dsc_edu_deg,amt_gms,atr_gla,flg_children,amt_cmv,rt_cr,amt_plob_motor,amt_plob_household,amt_plob_health,amt_plob_life,amt_plob_wcomp,atr_edu_deg,amt_premium_total,atr_fpy_to_date,rt_plob_life,rt_plob_household,rt_plob_motor,rt_plob_health,rt_plob_wcomp
2452,2453,1979.0,33.0,2 - High School,4124.0,1.0,1.0,276.39,0.626090192916072,132.47,278.95,178.7,168.92,47.01,2,806.05,20,0.2095651634513988,0.34607034303082934,0.164344643632529,0.22169840580609143,0.05832144407915142
2453,2454,1976.0,19.0,1 - Basic,1558.0,4.0,1.0,-94.5699999999999,1.07635322007112,44.12,393.95,219.04,140.36,113.69,1,911.1599999999999,23,0.15404539268624615,0.43236094648579837,0.048421792001404805,0.24039685675402786,0.12477501207252295
2454,2455,1992.0,32.0,3 - BSc/MSc,3564.0,4.0,1.0,166.92,0.702758375021296,222.93,59.45,200.15,72.68,90.46,3,645.6700000000001,7,0.11256524230644137,0.09207489894218408,0.34526925519228086,0.3099880744033329,0.14010252915576066
2455,2456,1984.0,26.0,3 - BSc/MSc,1646.0,1.0,1.0,-14.22,0.984334127768413,318.17,98.9,260.27,1.0,9.78,3,688.12,15,0.0014532349008893797,0.14372493169795966,0.46237574841597395,0.37823344765447886,0.014212637330698132
2456,2457,1975.0,30.0,3 - BSc/MSc,2410.0,1.0,1.0,23.23,0.934601616315019,338.62,195.6,155.03,46.23,2.0,3,737.48,24,0.0626864457341216,0.26522753159407714,0.45915821446005317,0.21021587026088842,0.002711937950859684
2457,2458,1991.0,23.0,2 - High School,3123.0,1.0,1.0,-21.22,0.994149784099175,195.26,77.8,282.83,47.01,43.23,2,646.13,8,0.07275625648089394,0.12040920557782489,0.3021992478293842,0.43772924953182796,0.06690604058006902
2458,2459,1992.0,21.0,3 - BSc/MSc,3828.0,2.0,1.0,442.19,0.392841826192054,0.0,516.2,169.81,49.01,34.45,3,769.47,7,0.06369319141746917,0.6708513652254149,0.0,0.22068436716181267,0.04477107619530326
2459,2460,1990.0,25.0,3 - BSc/MSc,1814.0,1.0,1.0,125.03,0.872362689716191,140.25,751.8,133.36,102.13,47.9,3,1175.44,9,0.08688661267270127,0.6395902810862315,0.11931702171101885,0.113455386918941,0.04075069761110733
2460,2461,1979.0,51.0,2 - High School,5668.0,1.0,1.0,-89.9999999999999,1.12081784386617,480.98,-65.0,97.24,12.89,11.89,2,538.0,20,0.02395910780669145,-0.120817843866171,0.8940148698884759,0.1807434944237918,0.022100371747211897
2461,2462,1985.0,35.0,2 - High School,3006.0,4.0,1.0,-25.0,1.0,254.27,256.15,215.04,60.79,26.67,2,812.92,14,0.0747798061309846,0.31509865669438564,0.31278600600305073,0.26452787482163065,0.03280765634994834
2462,2463,1976.0,40.0,2 - High School,3567.0,4.0,1.0,162.6,0.752845699831366,262.27,215.05,247.38,6.89,27.45,2,759.04,23,0.009077255480607083,0.28331840219224286,0.3455285623946037,0.3259116779089376,0.03616410202360877
2463,2464,1987.0,37.0,3 - BSc/MSc,3412.0,1.0,1.0,342.72,0.488019158208373,252.38,133.9,270.05,18.56,43.34,3,718.2300000000001,12,0.025841304317558437,0.18643053060997172,0.3513916154992133,0.37599376244378535,0.060342787129471054
2464,2465,1975.0,29.0,4 - PhD,877.0,4.0,1.0,99.3499999999999,0.826411670272911,286.72,152.8,228.82,9.78,38.23,4,716.3500000000001,24,0.01365254414741397,0.21330355273260276,0.40025127381866404,0.31942486214839105,0.05336776715292802
2465,2466,1979.0,49.0,2 - High School,5862.0,4.0,1.0,186.71,0.742633114514953,316.28,284.5,161.03,64.79,-4.0,2,822.5999999999999,20,0.07876246049112572,0.3458546073425724,0.38448820812059326,0.19575735472890837,-0.004862630683199611
2466,2467,1996.0,46.0,3 - BSc/MSc,4473.0,2.0,1.0,-82.7900000000001,1.08360337943406,322.06,127.8,183.59,19.67,38.12,3,691.24,3,0.028456107864128236,0.18488513396215497,0.465916324286789,0.26559516231699554,0.055147271569932294
2467,2468,1997.0,64.0,1 - Basic,6401.0,3.0,0.0,18.45,0.95356516906767,102.02,423.4,204.15,124.8,81.35,1,935.7199999999999,2,0.13337323130851111,0.45248578634634296,0.10902834181165307,0.21817424015731204,0.0869384003761809
2468,2469,1977.0,59.0,1 - Basic,6378.0,1.0,1.0,166.7,0.745201765112446,250.49,191.7,165.03,124.69,20.45,1,752.36,22,0.16573183050667234,0.2547982348875538,0.3329390185549471,0.2193497793609442,0.0271811366898825
2469,2470,1993.0,62.0,2 - High School,7824.0,1.0,0.0,26.9,0.934092727341994,393.52,251.7,90.35,5.89,46.01,2,787.4699999999999,6,0.0074796500184134,0.31963122404663036,0.49972697372598324,0.11473452956938042,0.05842762263959262
2470,2471,1977.0,72.0,3 - BSc/MSc,7552.0,2.0,0.0,351.96,0.405135002919409,363.18,72.25,176.7,13.78,7.78,3,633.69,22,0.021745648503211347,0.11401473906799854,0.5731193485773801,0.2788429673815272,0.012277296469882749
2471,2472,1980.0,36.0,3 - BSc/MSc,3593.0,4.0,1.0,286.28,0.53717140478173,303.28,94.45,204.15,31.34,39.34,3,672.5600000000001,19,0.04659807303437611,0.1404335672653741,0.45093374568811695,0.3035416914476032,0.05849292256452956
2472,2473,1979.0,40.0,2 - High School,5138.0,1.0,1.0,154.13,0.761376352107422,346.62,158.35,218.93,3.0,23.78,2,750.6800000000001,20,0.00399637661853253,0.21094207918154204,0.46174135450524856,0.29164224436510894,0.03167794532956786
2473,2474,1988.0,43.0,3 - BSc/MSc,3859.0,4.0,1.0,-20.22,0.991864660630404,386.63,19.45,163.92,12.78,4.78,3,587.56,11,0.021750970113690517,0.033103002246579076,0.6580264143236436,0.27898427394649056,0.008135339369596298
2474,2475,1984.0,44.0,4 - PhD,3519.0,1.0,0.0,-145.1,1.23249961282329,550.55,-45.55,18.56,2.0,-9.0,4,516.56,15,0.003871767074492799,-0.08817949512157348,1.065800681431005,0.035929998451293174,-0.017422951835217595
2475,2476,1991.0,38.0,1 - Basic,4025.0,1.0,1.0,593.33,0.177654240534106,367.96,202.25,133.58,7.89,40.23,1,751.91,8,0.010493277120932027,0.26898166003910046,0.48936707850673616,0.1776542405341065,0.05350374379912489
2476,2477,1982.0,38.0,2 - High School,2810.0,4.0,1.0,-43.78,1.02143737728871,259.05,335.05,217.82,22.67,41.45,2,876.04,17,0.025877813798456696,0.3824597050362997,0.2957056755399297,0.24864161453814895,0.047315191087164976
2477,2478,1976.0,27.0,3 - BSc/MSc,2647.0,1.0,1.0,297.73,0.634755545495699,326.95,344.5,154.25,60.01,-2.11,3,883.6,23,0.06791534631054776,0.3898822996831145,0.3700203712086917,0.17456994114984156,-0.0023879583521955634
2478,2479,1994.0,68.0,3 - BSc/MSc,7141.0,3.0,0.0,-21.0,0.993657739935626,138.47,72.25,247.49,88.24,84.24,3,630.69,5,0.13991025702008908,0.11455707241275427,0.21955318777846483,0.3924114858329766,0.13356799695571514
2479,2480,1978.0,20.0,2 - High School,3119.0,1.0,1.0,53.5700000000001,0.913155451410381,121.69,383.4,233.71,78.57,87.35,2,904.72,21,0.08684454858961888,0.4237775223273499,0.13450570342205323,0.2583230170660536,0.09654920859492439
2480,2481,1984.0,53.0,2 - High School,6451.0,4.0,1.0,521.44,0.120390193648085,504.43,48.9,61.01,0.0,6.89,2,621.23,15,0.0,0.07871480772016805,0.8119858989424207,0.09820839302673727,0.011090900310673984
2481,2482,1994.0,50.0,4 - PhD,4634.0,1.0,1.0,-35.11,1.01682196339434,560.44,20.0,12.67,-1.11,9.0,4,601.0,5,-0.0018469217970049918,0.033277870216306155,0.9325124792013312,0.02108153078202995,0.014975041597337771
2482,2483,1994.0,69.0,3 - BSc/MSc,7392.0,1.0,0.0,263.07,0.484779653741594,237.71,-16.1,266.94,74.68,-4.11,3,559.12,5,0.13356703391043068,-0.028795249678065533,0.42515023608527686,0.47742881671197596,-0.007350837029617972
2483,2484,1994.0,63.0,3 - BSc/MSc,7886.0,1.0,1.0,72.35,0.849331393549186,413.41,63.9,131.58,33.45,3.78,3,646.12,5,0.05177056893456324,0.09889803751625084,0.6398347056274377,0.20364638147712502,0.005850306444623289
2484,2485,1990.0,26.0,3 - BSc/MSc,2572.0,4.0,1.0,377.63,0.548762720222352,161.81,387.85,209.93,14.78,117.91,3,892.2800000000001,9,0.01656430716815349,0.4346729726094948,0.1813444210337562,0.2352736809073385,0.13214461828125698
2485,2486,1985.0,19.0,2 - High School,2000.0,2.0,1.0,-25.0,1.0,244.27,560.1,106.02,100.13,11.67,2,1022.1899999999999,14,0.09795634862403271,0.547941185102574,0.23896731527406845,0.10371848677838758,0.0114166642209374
2486,2487,1991.0,33.0,3 - BSc/MSc,3972.0,1.0,1.0,413.2,0.2770408499967,414.3,23.9,139.25,5.89,22.78,3,606.12,8,0.009717547680327327,0.039431135748696625,0.6835280142546031,0.22973998548142283,0.03758331683495018
2487,2488,1976.0,37.0,3 - BSc/MSc,3657.0,1.0,1.0,49.45,0.888139311256686,356.4,74.45,211.04,1.89,21.78,3,665.56,23,0.002839713925115692,0.11186068874331391,0.5354889115932447,0.3170863633631829,0.03272432237514274
2488,2489,1993.0,36.0,3 - BSc/MSc,3354.0,1.0,0.0,510.1,0.331993408568861,197.26,270.05,232.6,67.79,33.34,3,801.0400000000001,6,0.08462748427044842,0.33712423848996304,0.24625486867072802,0.29037251572955153,0.0416208928393089
2489,2490,1994.0,17.0,1 - Basic,1864.0,1.0,1.0,33.0100000000002,0.93704145864988,151.25,426.75,75.46,93.24,174.7,1,921.4000000000001,5,0.10119383546776643,0.46315389624484476,0.1641523768178858,0.08189711308877794,0.18960277838072495
2490,2491,1993.0,61.0,3 - BSc/MSc,6133.0,4.0,1.0,24.23,0.921262235301644,278.83,62.8,217.82,16.56,49.23,3,625.24,6,0.026485829441494465,0.10044143049069157,0.4459567526069989,0.3483782227624592,0.07873776469835582
2491,2492,1982.0,35.0,2 - High School,4397.0,4.0,1.0,-89.0099999999999,1.08949443543426,324.06,132.8,145.25,49.12,64.01,2,715.24,17,0.06867624853196129,0.1856719422851071,0.4530786868743359,0.2030786868743359,0.08949443543425983
2492,2493,1981.0,52.0,2 - High School,3775.0,1.0,1.0,-106.1,1.14703749365436,449.64,-40.55,111.8,10.89,19.78,2,551.56,18,0.0197439988396548,-0.07351874682718108,0.815215026470375,0.2026978025962724,0.03586191892087897
2493,2494,1977.0,55.0,2 - High School,5026.0,4.0,1.0,-71.89,1.08070567986231,532.21,-20.0,49.01,6.89,12.89,2,581.0,22,0.011858864027538725,-0.03442340791738382,0.9160240963855423,0.08435456110154906,0.022185886402753874
2494,2495,1978.0,52.0,2 - High School,5683.0,4.0,1.0,413.86,0.31130047235692,421.08,63.9,107.13,13.67,31.45,2,637.23,21,0.021452222902248796,0.10027776470034366,0.6607975142413257,0.1681182618520785,0.04935423630400326
2495,2496,1984.0,73.0,1 - Basic,7912.0,1.0,0.0,-70.1199999999998,1.06246193033944,148.36,156.7,291.5,85.46,40.34,1,722.36,15,0.11830666149842183,0.21692784761060965,0.20538235782712222,0.4035384019048674,0.05584473115897891
2496,2497,1989.0,32.0,2 - High School,3216.0,1.0,1.0,585.46,0.36342117063099,145.36,465.1,249.38,5.89,93.24,2,958.97,10,0.006142006527837158,0.4849995307465301,0.15157929862248037,0.26004984514635493,0.09722931895679739
2497,2498,1992.0,63.0,3 - BSc/MSc,6286.0,4.0,1.0,39.1199999999999,0.905583696548475,301.28,93.9,219.82,29.56,34.56,3,679.1199999999999,7,0.04352691718694782,0.13826716927788907,0.4436329367416657,0.3236835905289198,0.0508893862645777
2498,2499,1992.0,58.0,3 - BSc/MSc,5504.0,1.0,1.0,367.29,0.540191757700783,297.28,353.95,104.91,38.34,58.68,3,853.1599999999999,7,0.04493881569693845,0.41486942660227866,0.34844577804866617,0.12296638379670873,0.06877959585540815
2499,2500,1995.0,58.0,3 - BSc/MSc,5141.0,3.0,1.0,421.86,0.296283464566929,478.2,40.0,71.79,31.34,13.67,3,634.9999999999999,4,0.04935433070866142,0.06299212598425198,0.7530708661417324,0.11305511811023625,0.021527559055118113
2500,2501,1981.0,54.0,3 - BSc/MSc,5211.0,4.0,1.0,122.58,0.793951748017424,292.72,147.8,189.48,86.46,-0.22,3,716.24,18,0.12071372724226516,0.20635541159387916,0.4086898246397856,0.2645481961353736,-0.0003071596113034737
2501,2502,1976.0,69.0,2 - High School,6838.0,1.0,0.0,-21.11,0.993250277623542,214.93,266.15,0.0,91.35,3.89,2,576.32,23,0.15850569128262074,0.46180941143808985,0.37293517490283173,0.0,0.006749722376457523
2502,2503,1983.0,35.0,3 - BSc/MSc,4866.0,1.0,1.0,-28.8900000000001,1.00596515978654,321.84,83.9,238.6,3.89,3.89,3,652.12,16,0.005965159786542354,0.1286573023369932,0.4935287983806661,0.36588357970925595,0.005965159786542354
2503,2504,1978.0,32.0,3 - BSc/MSc,2530.0,1.0,1.0,-73.2299999999999,1.0511604718262,282.72,413.4,198.37,36.34,11.89,3,942.72,21,0.03854803122878479,0.43851832993890016,0.29989816700611,0.21042303122878478,0.01261244059742023
2504,2505,1989.0,33.0,2 - High School,2714.0,4.0,1.0,608.78,0.352228127555192,60.01,476.75,190.37,94.24,157.03,2,978.4,10,0.0963205233033524,0.4872751430907604,0.06133483237939493,0.19457277187244482,0.16049672935404743
2505,2506,1976.0,32.0,2 - High School,3246.0,4.0,1.0,-87.9,1.09255989169463,257.16,104.45,208.15,62.9,46.9,2,679.56,23,0.09255989169462595,0.15370239566778504,0.3784213314497617,0.3063011360291954,0.06901524515863205
2506,2507,1979.0,67.0,2 - High School,6542.0,3.0,1.0,-47.6700000000001,1.02954246321853,383.85,210.6,127.69,22.67,22.56,2,767.3699999999999,20,0.02954246321852562,0.2744438797451034,0.5002150201337036,0.16639952043994424,0.02939911646272333
2507,2508,1988.0,72.0,3 - BSc/MSc,8090.0,1.0,0.0,325.29,0.488478387850467,375.96,122.25,125.58,35.34,25.67,3,684.8,11,0.05160630841121496,0.1785192757009346,0.5490070093457944,0.1833820093457944,0.037485397196261684
2508,2509,1982.0,61.0,1 - Basic,8233.0,1.0,1.0,18.23,0.962807144332026,123.58,707.9,153.14,43.23,134.47,1,1162.32,17,0.037192855667974395,0.6090405396104344,0.10632183908045978,0.13175373391148737,0.11569103172964416
2509,2510,1983.0,40.0,3 - BSc/MSc,4687.0,4.0,1.0,418.64,0.329524845846935,372.07,83.35,193.48,1.0,11.78,3,661.68,16,0.0015113045580945473,0.1259672349171805,0.5623110869302382,0.292407205900133,0.017803167694353767
2510,2511,1978.0,62.0,2 - High School,6708.0,1.0,1.0,12.1199999999999,0.93887095711745,386.85,47.8,135.47,20.56,16.56,2,607.24,21,0.03385811211382649,0.07871681707397404,0.6370627758382189,0.22309136420525658,0.02727093076872406
2511,2512,1979.0,31.0,2 - High School,3715.0,4.0,1.0,370.08,0.492863010885192,215.04,235.05,197.26,93.35,38.34,2,779.04,20,0.11982696652289998,0.3017174984596427,0.27603203943314847,0.25320907783939206,0.049214417744916826
2512,2513,1975.0,71.0,3 - BSc/MSc,7208.0,4.0,1.0,216.82,0.699453144419587,273.83,294.5,183.59,51.9,0.78,3,804.6,24,0.06450410141685309,0.36602038279890625,0.3403305990554312,0.22817549092716877,0.0009694258016405667
2513,2514,1985.0,32.0,3 - BSc/MSc,4341.0,4.0,1.0,156.16,0.671287559878066,197.26,-16.1,296.5,25.56,47.9,3,551.12,14,0.046378284221222234,-0.02921323849615329,0.3579256786180868,0.5379953549136304,0.08691392074321382
2514,2515,1979.0,59.0,2 - High School,4833.0,4.0,1.0,33.7900000000001,0.907725389251632,427.19,58.9,82.46,34.34,34.23,2,637.1200000000001,20,0.05389879457559015,0.09244726268206929,0.6705016323455548,0.12942616775489701,0.053726142641888484
2515,2516,1996.0,32.0,4 - PhD,2786.0,3.0,1.0,434.65,0.260632479732338,429.08,43.35,122.69,13.78,12.78,4,621.68,3,0.022165744434435725,0.06973040792690774,0.6901943121863339,0.19735233560674303,0.02055719984557972
2516,2517,1975.0,50.0,2 - High School,5197.0,3.0,1.0,-58.89,1.06382297551789,426.86,-30.0,97.13,16.56,20.45,2,531.0,24,0.0311864406779661,-0.05649717514124294,0.8038794726930321,0.18291902071563088,0.038512241054613934
2517,2518,1991.0,48.0,3 - BSc/MSc,5239.0,2.0,1.0,-27.11,1.0034451791983,457.53,24.45,114.8,8.89,6.78,3,612.4499999999999,8,0.014515470650665363,0.03992162625520451,0.7470487386725447,0.187443872969222,0.01107029145236346
2518,2519,1975.0,38.0,2 - High School,4089.0,3.0,1.0,213.6,0.714456677836285,238.6,314.5,221.71,42.34,18.45,2,835.6000000000001,24,0.05067017711823839,0.3763762565820966,0.28554332216371464,0.26533030157970316,0.022079942556247005
2519,2520,1990.0,64.0,3 - BSc/MSc,5654.0,4.0,1.0,137.24,0.765589782118708,365.07,123.9,141.25,38.34,23.56,3,692.1199999999999,9,0.05539501820493557,0.17901519967635673,0.527466335317575,0.204083106975669,0.0340403398254638
2520,2521,1992.0,57.0,2 - High School,5657.0,3.0,1.0,136.92,0.818556701030928,214.82,401.75,169.92,53.01,52.9,2,892.3999999999999,7,0.05940161362617661,0.45019049753473783,0.24072164948453612,0.19040788883908563,0.05927835051546392
2521,2522,1989.0,35.0,2 - High School,2800.0,4.0,1.0,295.95,0.316444103678146,154.25,166.7,0.0,83.57,65.01,2,469.53,10,0.1779864971354333,0.3550358869507806,0.32852000937107323,0.0,0.13845760654271294
2522,2523,1988.0,41.0,3 - BSc/MSc,3877.0,4.0,1.0,314.19,0.395867842194318,387.63,-40.55,189.59,7.89,16.89,3,561.45,11,0.014052898744322735,-0.07222370647430759,0.690408763024312,0.3376792234393089,0.030082821266363878
2523,2524,1997.0,53.0,2 - High School,5571.0,4.0,1.0,796.27,0.223576236575405,94.24,608.45,236.49,92.24,26.34,2,1057.76,2,0.0872031462713659,0.5752250037815763,0.08909393435183784,0.22357623657540465,0.024901679019815458
2524,2525,1983.0,36.0,4 - PhD,2945.0,4.0,1.0,-4.0,0.966237942122187,531.1,30.0,61.01,-3.0,2.89,4,622.0,16,-0.00482315112540193,0.04823151125401929,0.8538585209003215,0.09808681672025724,0.004646302250803858
2525,2526,1982.0,29.0,3 - BSc/MSc,2209.0,1.0,1.0,510.66,0.359296692781532,181.59,313.95,237.71,40.12,62.68,3,836.05,17,0.04798756055259853,0.37551581843191195,0.2171999282339573,0.28432510017343465,0.0749715926080976
2526,2527,1997.0,53.0,4 - PhD,6242.0,1.0,1.0,456.21,0.208692363349339,463.53,13.9,97.13,18.67,14.89,4,608.12,2,0.03070117739919753,0.022857330789975663,0.7622344274156416,0.15972176544103137,0.024485298954153786
2527,2528,1984.0,34.0,1 - Basic,4080.0,1.0,1.0,106.36,0.809537618350273,131.36,142.25,170.7,116.8,128.58,1,689.69,15,0.1693514477518885,0.20625208426974437,0.1904623816497267,0.2475025011236932,0.18643158520494715
2528,2529,1975.0,55.0,3 - BSc/MSc,3053.0,4.0,1.0,483.43,0.198211694947329,457.53,58.9,112.91,-4.0,8.78,3,634.1199999999999,24,-0.006307954330410649,0.0928846275152968,0.721519586198196,0.1780577808616666,0.013845959755251373
2529,2530,1991.0,41.0,2 - High School,3409.0,4.0,1.0,407.54,0.369401679496151,337.51,146.15,151.14,18.56,32.56,2,685.9200000000001,8,0.027058549101936082,0.21307149521810123,0.4920544669932353,0.2203463960811756,0.04746909260555167
2531,2532,1987.0,45.0,2 - High School,4460.0,1.0,1.0,182.25,0.731471883907748,317.95,207.25,171.81,57.9,16.89,2,771.7999999999998,12,0.07501943508681007,0.2685281160922519,0.4119590567504536,0.22260948432236335,0.02188390774812128
2532,2533,1995.0,45.0,3 - BSc/MSc,4258.0,2.0,1.0,508.21,0.15897476340694,513.43,50.0,45.01,2.89,22.67,3,633.9999999999999,4,0.0045583596214511055,0.07886435331230285,0.809826498422713,0.07099369085173503,0.035757097791798115
2533,2534,1993.0,52.0,1 - Basic,3765.0,1.0,1.0,-50.7700000000001,1.04500838340087,409.3,-5.55,137.47,14.67,16.67,1,572.56,6,0.02562176889758279,-0.00969330725164175,0.7148595780354898,0.24009710772670115,0.029114852591868107
2534,2535,1992.0,40.0,3 - BSc/MSc,5265.0,1.0,1.0,405.64,0.304432097170177,366.96,53.9,188.48,5.89,3.89,3,619.12,7,0.009513503036568031,0.08705905155704871,0.5927122367230908,0.304432097170177,0.00628311151311539
2535,2536,1988.0,60.0,2 - High School,7667.0,3.0,1.0,60.35,0.873787412752869,299.39,122.8,168.7,-1.11,86.46,2,676.24,11,-0.0016414290784336923,0.18159233408257422,0.44272743404708387,0.24946764462321067,0.12785401632556487
2536,2537,1991.0,58.0,2 - High School,6816.0,3.0,1.0,142.92,0.871632571935297,167.92,870.15,157.03,75.68,37.34,2,1308.12,8,0.057854019508913564,0.6651912668562517,0.12836742806470355,0.12004250374583372,0.02854478182429747
2537,2538,1980.0,43.0,3 - BSc/MSc,3975.0,3.0,1.0,388.41,0.422087090235549,429.08,162.8,103.91,3.89,15.67,3,715.3499999999999,19,0.005437897532676313,0.227580904452366,0.599818270776543,0.1452575662263228,0.021905361012091985
2538,2539,1980.0,22.0,2 - High School,2796.0,4.0,1.0,786.83,0.314077866774815,129.47,750.7,247.49,59.01,-3.11,2,1183.5600000000002,19,0.04985805535841021,0.6342728716752847,0.10939031396802865,0.20910642468484908,-0.0026276656865727123
2539,2540,1996.0,52.0,4 - PhD,6066.0,4.0,1.0,500.44,0.0925043177892919,555.44,5.0,28.56,-4.0,-6.0,4,579.0,3,-0.0069084628670120895,0.008635578583765112,0.9593091537132988,0.04932642487046632,-0.010362694300518135
2540,2541,1979.0,45.0,2 - High School,6008.0,1.0,1.0,64.24,0.908048345715139,279.61,486.75,92.35,22.56,89.24,2,970.5100000000001,20,0.023245510092631705,0.501540427198071,0.2881062534131539,0.09515615501128272,0.09195165428486052
2541,2542,1988.0,38.0,3 - BSc/MSc,4148.0,4.0,1.0,30.12,0.914084419228131,402.52,64.45,168.92,8.78,-3.11,3,641.56,11,0.013685391857347715,0.10045825799613443,0.6274081925307065,0.26329571669056673,-0.004847559074755284
2542,2543,1988.0,76.0,1 - Basic,7844.0,1.0,0.0,-80.7900000000002,1.07398811734126,72.68,205.05,184.48,173.81,118.02,1,754.04,11,0.23050501299665802,0.27193517585273996,0.09638745955121746,0.24465545594398175,0.1565168956554029
2543,2544,1990.0,42.0,2 - High School,3704.0,1.0,1.0,341.76,0.336253076588968,428.08,-25.55,144.25,10.89,-5.11,2,552.56,9,0.01970826697553207,-0.04623932242652382,0.7747212972346895,0.2610576227016071,-0.009247864485304765
2544,2545,1986.0,59.0,1 - Basic,6253.0,4.0,1.0,516.44,0.448680351906158,331.73,500.1,73.57,41.34,35.34,1,982.08,13,0.04209433040078202,0.5092253176930597,0.33778307266210494,0.07491243075920494,0.03598484848484849
2545,2546,1977.0,22.0,2 - High School,1387.0,4.0,1.0,174.26,0.877526183802921,105.02,1277.45,141.36,8.89,94.24,2,1626.9600000000003,22,0.0054641785907459306,0.785176033829965,0.06454983527560602,0.08688597138220976,0.05792398092147316
2546,2547,1994.0,44.0,2 - High School,3612.0,3.0,1.0,37.34,0.896369439457411,378.74,39.45,156.92,24.67,1.78,2,601.56,5,0.041010040561207536,0.06557949331737484,0.629596382738214,0.26085511004721057,0.002958973335993085
2547,2548,1981.0,51.0,3 - BSc/MSc,5140.0,1.0,1.0,-93.22,1.12799249530957,532.88,-30.0,34.23,-2.0,-2.11,3,533.0,18,-0.00375234521575985,-0.05628517823639775,0.9997748592870545,0.06422138836772982,-0.003958724202626641
2548,2549,1978.0,76.0,3 - BSc/MSc,6736.0,4.0,0.0,-41.0,1.01155668554259,153.14,1001.85,236.6,0.89,-8.0,3,1384.48,21,0.0006428406333063677,0.7236290881775107,0.11061192649947994,0.17089448746099617,-0.005778342771293193
2549,2550,1978.0,52.0,3 - BSc/MSc,5493.0,3.0,1.0,461.1,0.0932830948872433,524.1,-45.0,49.01,7.0,1.0,3,536.11,21,0.013057021879838093,-0.08393799779895916,0.9775978810318778,0.09141780604726642,0.0018652888399768703
2550,2551,1985.0,48.0,3 - BSc/MSc,4496.0,1.0,1.0,-22.33,0.995728820066547,437.97,43.9,130.58,5.0,7.67,3,625.12,14,0.007998464294855387,0.0702265165088303,0.7006174814435628,0.2088878935244433,0.012269644228308165
2551,2552,1976.0,27.0,3 - BSc/MSc,3736.0,2.0,1.0,635.56,0.284891525570519,287.5,403.4,157.14,53.01,22.67,3,923.7199999999999,23,0.05738752002771403,0.43671242367817087,0.31124150175377824,0.17011648551509115,0.02454206902524575
2552,2553,1994.0,33.0,2 - High School,3042.0,4.0,1.0,14.4499999999999,0.93454129125392,381.74,39.45,140.36,16.67,24.45,2,602.6700000000001,5,0.027660245242006404,0.06545870874607994,0.6334146381933727,0.2328969419416928,0.04056946587684802
2553,2554,1992.0,37.0,2 - High School,4580.0,1.0,1.0,71.24,0.883524755830419,239.38,318.95,155.03,96.24,16.67,2,826.2699999999999,7,0.11647524416958138,0.3860118363246881,0.28971159548331665,0.1876263206942041,0.02017500332820991
2554,2555,1994.0,72.0,2 - High School,6462.0,1.0,1.0,159.48,0.725981819262076,242.49,117.8,208.04,38.23,66.68,2,673.24,5,0.05678509892460341,0.17497474897510545,0.36018358980452736,0.30901313053294516,0.09904343176281862
2555,2556,1994.0,35.0,3 - BSc/MSc,5064.0,4.0,1.0,252.72,0.551514760028422,277.72,57.8,228.71,12.67,42.34,3,619.2400000000001,5,0.02046056456301272,0.09334022349977389,0.448485239971578,0.3693398359279116,0.06837413603772366
2556,2557,1982.0,24.0,2 - High School,1348.0,1.0,1.0,503.99,0.416666666666667,76.57,402.3,301.39,38.23,88.35,2,906.84,17,0.04215738167703233,0.44362842397776897,0.0844360636937056,0.33235190331260195,0.09742622733889109
2557,2558,1986.0,51.0,3 - BSc/MSc,5097.0,4.0,0.0,483.88,0.203231665309701,472.31,53.35,81.46,14.78,16.78,3,638.6800000000001,13,0.02314147930105843,0.08353165904678399,0.7395096135780046,0.12754431013966303,0.026272937934489884
2558,2559,1993.0,52.0,2 - High School,5175.0,4.0,1.0,79.1300000000001,0.861757208857734,104.13,182.8,295.5,27.45,143.36,2,753.24,6,0.036442568105783016,0.2426849344166534,0.1382427911422654,0.3923052413573363,0.19032446497796188
2559,2560,1984.0,52.0,2 - High School,5212.0,4.0,1.0,35.68,0.941408211347573,206.04,559.55,195.37,7.0,67.68,2,1035.6399999999999,15,0.006759105480668959,0.5402939245297594,0.1989494418910046,0.18864663396547066,0.06535089413309646
2560,2561,1996.0,21.0,3 - BSc/MSc,2454.0,4.0,1.0,347.85,0.507489696713516,316.17,225.05,159.14,34.23,22.45,3,757.0400000000001,3,0.04521557645566944,0.2972762337525098,0.417639754834619,0.210213462961006,0.029654971996195705
2561,2562,1976.0,,2 - High School,6506.0,1.0,1.0,-44.4400000000001,1.03316104600583,298.61,13.9,191.37,49.01,33.34,2,586.23,23,0.08360199921532503,0.023710830220220733,0.5093734541050441,0.3264418402333555,0.05687187622605462
2562,2563,1996.0,61.0,2 - High School,5498.0,4.0,1.0,617.12,0.28223471680397,278.83,363.4,134.58,-0.11,117.91,2,894.6099999999999,3,-0.00012295860766143907,0.40621052749242686,0.3116777143112641,0.15043426744614974,0.13180044935782073
2563,2564,1988.0,44.0,2 - High School,4719.0,4.0,1.0,506.87,0.216051293389343,474.2,79.45,103.02,6.89,14.89,2,678.4499999999999,11,0.01015550151079667,0.11710516618763359,0.6989461272017098,0.15184611983196994,0.021947085267890045
